id,image_id,unique_image_jpg,x_min,y_min,w,h,label,label_id,author,bbname,unique_image_path
1825,123,FLIR1_20230320_210913_287_4359.jpg,211,451,16,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1826,123,FLIR1_20230320_210913_287_4359.jpg,212,583,11,16,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1827,123,FLIR1_20230320_210913_287_4359.jpg,212,532,13,14,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1828,123,FLIR1_20230320_210913_287_4359.jpg,215,643,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1829,123,FLIR1_20230320_210913_287_4359.jpg,216,381,10,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1830,123,FLIR1_20230320_210913_287_4359.jpg,217,668,10,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1831,123,FLIR1_20230320_210913_287_4359.jpg,218,617,10,14,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1832,123,FLIR1_20230320_210913_287_4359.jpg,220,602,11,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1833,123,FLIR1_20230320_210913_287_4359.jpg,221,495,10,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1834,123,FLIR1_20230320_210913_287_4359.jpg,221,350,13,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1835,123,FLIR1_20230320_210913_287_4359.jpg,223,521,11,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1836,123,FLIR1_20230320_210913_287_4359.jpg,224,583,14,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1837,123,FLIR1_20230320_210913_287_4359.jpg,224,337,9,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1838,123,FLIR1_20230320_210913_287_4359.jpg,224,711,10,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1839,123,FLIR1_20230320_210913_287_4359.jpg,224,438,12,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1840,123,FLIR1_20230320_210913_287_4359.jpg,225,561,12,17,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1841,123,FLIR1_20230320_210913_287_4359.jpg,225,653,8,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1842,123,FLIR1_20230320_210913_287_4359.jpg,225,692,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1843,123,FLIR1_20230320_210913_287_4359.jpg,226,373,12,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1844,123,FLIR1_20230320_210913_287_4359.jpg,227,630,10,14,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1845,123,FLIR1_20230320_210913_287_4359.jpg,228,551,10,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1846,123,FLIR1_20230320_210913_287_4359.jpg,229,617,13,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1847,123,FLIR1_20230320_210913_287_4359.jpg,230,478,13,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1848,123,FLIR1_20230320_210913_287_4359.jpg,231,504,10,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1849,123,FLIR1_20230320_210913_287_4359.jpg,231,385,10,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1850,123,FLIR1_20230320_210913_287_4359.jpg,232,414,11,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1851,123,FLIR1_20230320_210913_287_4359.jpg,234,333,8,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1852,123,FLIR1_20230320_210913_287_4359.jpg,234,520,10,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1853,123,FLIR1_20230320_210913_287_4359.jpg,237,568,10,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1854,123,FLIR1_20230320_210913_287_4359.jpg,238,671,9,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1855,123,FLIR1_20230320_210913_287_4359.jpg,238,701,10,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1856,123,FLIR1_20230320_210913_287_4359.jpg,238,467,11,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1857,123,FLIR1_20230320_210913_287_4359.jpg,238,583,11,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1858,123,FLIR1_20230320_210913_287_4359.jpg,239,389,9,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1859,123,FLIR1_20230320_210913_287_4359.jpg,239,361,11,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1860,123,FLIR1_20230320_210913_287_4359.jpg,240,403,12,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1861,123,FLIR1_20230320_210913_287_4359.jpg,240,536,12,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1862,123,FLIR1_20230320_210913_287_4359.jpg,240,426,13,18,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1863,123,FLIR1_20230320_210913_287_4359.jpg,241,544,13,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1864,123,FLIR1_20230320_210913_287_4359.jpg,243,623,9,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1865,123,FLIR1_20230320_210913_287_4359.jpg,243,517,11,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1866,123,FLIR1_20230320_210913_287_4359.jpg,245,641,10,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1867,123,FLIR1_20230320_210913_287_4359.jpg,246,510,11,7,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1868,123,FLIR1_20230320_210913_287_4359.jpg,246,346,12,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1869,123,FLIR1_20230320_210913_287_4359.jpg,246,413,12,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1870,123,FLIR1_20230320_210913_287_4359.jpg,246,490,13,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1871,123,FLIR1_20230320_210913_287_4359.jpg,247,444,10,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1872,123,FLIR1_20230320_210913_287_4359.jpg,248,578,9,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1873,123,FLIR1_20230320_210913_287_4359.jpg,249,716,11,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1874,123,FLIR1_20230320_210913_287_4359.jpg,249,557,14,16,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1875,123,FLIR1_20230320_210913_287_4359.jpg,250,333,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1876,123,FLIR1_20230320_210913_287_4359.jpg,251,451,10,16,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1877,123,FLIR1_20230320_210913_287_4359.jpg,251,355,13,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1878,123,FLIR1_20230320_210913_287_4359.jpg,251,466,13,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1879,123,FLIR1_20230320_210913_287_4359.jpg,255,532,9,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1880,123,FLIR1_20230320_210913_287_4359.jpg,256,479,11,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1881,123,FLIR1_20230320_210913_287_4359.jpg,256,381,15,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1882,123,FLIR1_20230320_210913_287_4359.jpg,256,397,15,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1883,123,FLIR1_20230320_210913_287_4359.jpg,257,630,9,15,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1884,123,FLIR1_20230320_210913_287_4359.jpg,257,409,12,19,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1885,123,FLIR1_20230320_210913_287_4359.jpg,258,598,11,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1886,123,FLIR1_20230320_210913_287_4359.jpg,259,368,12,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1887,123,FLIR1_20230320_210913_287_4359.jpg,260,495,10,19,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1888,123,FLIR1_20230320_210913_287_4359.jpg,263,339,10,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1889,123,FLIR1_20230320_210913_287_4359.jpg,263,514,10,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1890,123,FLIR1_20230320_210913_287_4359.jpg,263,661,11,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1891,123,FLIR1_20230320_210913_287_4359.jpg,265,351,11,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1892,123,FLIR1_20230320_210913_287_4359.jpg,265,445,13,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1893,123,FLIR1_20230320_210913_287_4359.jpg,266,540,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1894,123,FLIR1_20230320_210913_287_4359.jpg,267,622,10,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1895,123,FLIR1_20230320_210913_287_4359.jpg,268,390,12,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1896,123,FLIR1_20230320_210913_287_4359.jpg,268,682,15,16,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1897,123,FLIR1_20230320_210913_287_4359.jpg,270,428,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1898,123,FLIR1_20230320_210913_287_4359.jpg,271,648,12,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1899,123,FLIR1_20230320_210913_287_4359.jpg,272,294,10,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1900,123,FLIR1_20230320_210913_287_4359.jpg,272,414,11,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1901,123,FLIR1_20230320_210913_287_4359.jpg,273,324,14,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1902,123,FLIR1_20230320_210913_287_4359.jpg,276,368,11,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1903,123,FLIR1_20230320_210913_287_4359.jpg,278,399,11,17,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1904,123,FLIR1_20230320_210913_287_4359.jpg,278,355,14,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1905,123,FLIR1_20230320_210913_287_4359.jpg,278,559,14,17,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1906,123,FLIR1_20230320_210913_287_4359.jpg,278,608,12,16,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1907,123,FLIR1_20230320_210913_287_4359.jpg,279,335,12,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1908,123,FLIR1_20230320_210913_287_4359.jpg,280,424,8,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1909,123,FLIR1_20230320_210913_287_4359.jpg,280,311,12,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1910,123,FLIR1_20230320_210913_287_4359.jpg,281,518,11,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1911,123,FLIR1_20230320_210913_287_4359.jpg,282,587,12,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1912,123,FLIR1_20230320_210913_287_4359.jpg,283,301,10,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1913,123,FLIR1_20230320_210913_287_4359.jpg,283,486,11,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1914,123,FLIR1_20230320_210913_287_4359.jpg,283,444,15,14,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1915,123,FLIR1_20230320_210913_287_4359.jpg,284,684,10,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1916,123,FLIR1_20230320_210913_287_4359.jpg,284,379,11,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1917,123,FLIR1_20230320_210913_287_4359.jpg,284,623,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1918,123,FLIR1_20230320_210913_287_4359.jpg,286,392,13,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1919,123,FLIR1_20230320_210913_287_4359.jpg,287,710,11,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1920,123,FLIR1_20230320_210913_287_4359.jpg,287,571,14,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1921,123,FLIR1_20230320_210913_287_4359.jpg,288,420,9,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1922,123,FLIR1_20230320_210913_287_4359.jpg,289,528,15,17,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1923,123,FLIR1_20230320_210913_287_4359.jpg,290,655,15,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1924,123,FLIR1_20230320_210913_287_4359.jpg,291,357,9,15,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1925,123,FLIR1_20230320_210913_287_4359.jpg,293,429,15,14,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1926,123,FLIR1_20230320_210913_287_4359.jpg,293,317,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1927,123,FLIR1_20230320_210913_287_4359.jpg,293,504,13,15,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1928,123,FLIR1_20230320_210913_287_4359.jpg,294,406,13,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1929,123,FLIR1_20230320_210913_287_4359.jpg,295,368,12,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1930,123,FLIR1_20230320_210913_287_4359.jpg,296,645,11,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1931,123,FLIR1_20230320_210913_287_4359.jpg,298,262,13,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1932,123,FLIR1_20230320_210913_287_4359.jpg,298,561,13,15,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1933,123,FLIR1_20230320_210913_287_4359.jpg,298,691,13,7,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1934,123,FLIR1_20230320_210913_287_4359.jpg,299,347,9,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1935,123,FLIR1_20230320_210913_287_4359.jpg,299,287,11,16,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1936,123,FLIR1_20230320_210913_287_4359.jpg,299,378,13,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1937,123,FLIR1_20230320_210913_287_4359.jpg,300,471,11,9,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1938,123,FLIR1_20230320_210913_287_4359.jpg,302,329,10,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1939,123,FLIR1_20230320_210913_287_4359.jpg,302,663,12,7,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1940,123,FLIR1_20230320_210913_287_4359.jpg,303,681,9,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1941,123,FLIR1_20230320_210913_287_4359.jpg,303,630,11,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1942,123,FLIR1_20230320_210913_287_4359.jpg,303,709,12,7,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1943,123,FLIR1_20230320_210913_287_4359.jpg,303,394,15,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1944,123,FLIR1_20230320_210913_287_4359.jpg,304,583,11,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1945,123,FLIR1_20230320_210913_287_4359.jpg,304,551,15,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1946,123,FLIR1_20230320_210913_287_4359.jpg,305,273,15,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1947,123,FLIR1_20230320_210913_287_4359.jpg,306,486,10,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1948,123,FLIR1_20230320_210913_287_4359.jpg,306,248,11,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1949,123,FLIR1_20230320_210913_287_4359.jpg,307,533,13,15,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1950,123,FLIR1_20230320_210913_287_4359.jpg,307,599,9,12,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1951,123,FLIR1_20230320_210913_287_4359.jpg,308,307,10,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1952,123,FLIR1_20230320_210913_287_4359.jpg,308,715,10,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1953,123,FLIR1_20230320_210913_287_4359.jpg,309,296,11,10,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1954,123,FLIR1_20230320_210913_287_4359.jpg,309,464,10,13,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1955,123,FLIR1_20230320_210913_287_4359.jpg,309,509,12,17,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1956,123,FLIR1_20230320_210913_287_4359.jpg,309,353,12,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1957,123,FLIR1_20230320_210913_287_4359.jpg,310,342,13,11,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
1958,123,FLIR1_20230320_210913_287_4359.jpg,311,287,13,8,sandhill_crane],1,bp,FLIR1_20230320_210913_287_4359_tile_R.jpg,C:/path_here/FLIR1_20230320_210913_287_4359.jpg
